IDRSSD,BankName,BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
817824,"PNC BANK, NATIONAL ASSOCIATION (817824)",LargeBank,debth1,"<LM w/ ARIMA(1,0,0)(1,0,0)[4] errors>",0.022490172101901587,24.785836577463897,-39.571673154927794,-38.17632431771849,-30.112571664374663,,
817824,"PNC BANK, NATIONAL ASSOCIATION (817824)",LargeBank,debth2,"<LM w/ ARIMA(1,0,0) errors>",0.023867515136269193,22.991822274523827,-37.98364454904765,-37.07455363995675,-30.416363356605146,,
817824,"PNC BANK, NATIONAL ASSOCIATION (817824)",LargeBank,debth3,"<LM w/ ARIMA(1,0,0)(1,0,0)[4] errors>",0.02268256410852165,25.066470762454145,-38.13294152490829,-36.13294152490829,-26.782019736244532,,
817824,"PNC BANK, NATIONAL ASSOCIATION (817824)",LargeBank,debth4,"<LM w/ ARIMA(1,0,0)(0,0,1)[4] errors>",0.014874751668147059,35.35065602901304,-56.701312058026076,-53.9696047409529,-43.45856997125169,,
817824,"PNC BANK, NATIONAL ASSOCIATION (817824)",LargeBank,debth5,"<LM w/ ARIMA(1,0,0)(0,0,1)[4] errors>",0.015051317414331921,35.78097265521774,-55.561945310435476,-51.961945310435475,-40.42738292555046,,
852218,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION (852218)",LargeBank,debth1,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.007117807189326334,53.10215028316323,-98.20430056632647,-97.35323673653923,-90.39932569200076,,
852218,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION (852218)",LargeBank,debth2,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.007252169989562698,52.60869812403528,-97.21739624807056,-96.36633241828332,-89.41242137374485,,
852218,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION (852218)",LargeBank,debth3,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.007258959981511163,53.11698173653193,-96.23396347306387,-94.92961564697691,-86.47774488015673,,
852218,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION (852218)",LargeBank,debth4,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.007301241207720315,53.42257995414149,-94.84515990828298,-92.97849324161632,-83.13769759679441,,
852218,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION (852218)",LargeBank,debth5,"<LM w/ ARIMA(0,2,1)(1,0,0)[4] errors>",0.00744729433924739,53.478854565244454,-92.95770913048891,-90.41225458503436,-79.29900310041891,,
